1.386262,-34.951341,-42.379360,94.761630,13.927515,-0.016049,31.174454
1.388262,-73.751410,-82.354481,-90.070731,27.557768,0.900727,8.863576
1.390262,-56.428119,-42.222978,21.764875,27.009461,-3.808765,6.550369
1.392262,-203.634556,45.689933,115.836377,23.259521,1.574412,8.507335
1.394262,-139.965368,-70.952376,35.693719,15.800104,4.067164,11.762046
1.396262,4.046568,-236.668865,-21.903995,10.602597,2.344590,12.872121
1.398262,102.939453,-188.011994,-29.498397,1.419302,1.081980,18.256553
1.400262,131.043779,-119.120575,-3.151704,-0.646197,0.973091,20.161091
1.402262,124.497884,-77.833884,40.163566,-1.899171,-0.192963,22.558274
1.404262,60.529360,27.439030,77.947735,-2.911623,-1.954240,26.873627
1.406262,8.704604,125.148002,84.972498,-2.417066,-3.245263,29.867699
1.408262,36.160788,110.414733,108.647134,0.269664,-6.110191,30.653105
1.410262,62.205329,73.670482,140.428264,1.528272,-7.634831,30.176107
1.412262,14.966926,61.135897,116.946338,3.261314,-9.535255,29.408170
1.414262,-62.644122,35.062986,66.190615,4.905457,-9.636717,28.085647
1.416262,-117.675963,-26.333730,37.616522,6.392249,-9.187919,25.581753
1.418262,-125.943982,-84.254168,41.225265,8.968363,-8.588853,19.186634
1.420262,-97.653179,-113.834788,56.373743,10.149281,-8.422433,15.457813
1.422262,-64.616572,-106.570792,62.555055,12.145793,-8.196246,8.475920
1.424262,-31.186911,-72.089622,51.784751,13.183242,-7.962883,4.611125
1.426262,-4.419122,-21.859358,38.568704,13.293944,-7.786417,3.949245
1.428262,12.816531,19.754891,35.344833,12.451169,-7.621914,5.986920
1.430262,23.142253,41.498926,47.725085,11.646749,-7.650999,8.013500
1.432262,23.516810,39.493112,61.979951,9.769966,-7.991426,12.440726
1.434262,15.671619,24.026512,76.788970,8.312619,-8.550063,15.427376
1.436262,1.072036,1.273751,83.526255,7.561404,-9.021617,16.545148
1.438262,-13.805157,-17.570988,80.709818,6.968691,-9.683542,16.530913
1.440262,-21.425015,-29.473631,74.433674,6.962869,-9.952022,15.788906
1.442262,-25.771612,-31.584841,67.493632,7.411694,-10.317953,13.350797
1.444262,-26.868201,-24.847729,63.356664,8.046087,-10.481455,10.986452
1.446262,-25.969002,-11.262948,61.621140,8.495215,-10.538961,9.630392
1.448262,-23.682337,5.924665,62.465766,9.020198,-10.635783,8.406334
1.450262,-22.789569,20.876029,63.325141,9.172392,-10.700625,8.262325
1.452262,-23.444819,27.316089,63.168097,9.239652,-10.846202,8.691725
1.454262,-25.591850,24.932250,61.926510,9.062181,-10.967411,9.510645
1.456262,-29.385186,15.449392,60.335110,8.856984,-11.050363,10.073179
1.458262,-35.437667,0.984758,58.553555,8.476110,-11.125616,10.618103
1.460262,-38.936415,-14.396656,56.499799,8.288806,-11.141745,10.640638
1.462262,-38.880288,-26.754454,54.087795,7.947450,-11.134254,10.191397
1.464262,-37.143548,-32.280406,52.379378,7.651926,-11.101475,9.510335
1.466262,-33.008328,-30.764284,50.969716,7.424201,-11.075589,9.025276
1.468262,-26.200885,-23.916884,51.673153,6.998686,-11.093336,8.581524
1.470262,-20.518077,-14.160226,53.031583,6.762314,-11.135581,8.557599
1.472262,-15.806405,-5.070325,55.157946,6.274599,-11.280035,8.867746
1.474262,-13.349370,1.497643,56.653226,5.887749,-11.463521,9.335286
1.476262,-14.270922,3.545155,57.052607,5.678237,-11.607408,9.624968
1.478262,-16.950889,1.522512,56.780597,5.488378,-11.805585,9.789611
1.480262,-20.023678,-2.623048,55.985390,5.470541,-11.892124,9.688470
1.482262,-22.974857,-7.577600,54.526177,5.550344,-12.030912,9.117988
1.484262,-25.056775,-12.110229,53.235785,5.690135,-12.089549,8.356548
1.486262,-25.983080,-14.288715,51.687572,5.784168,-12.098530,7.757828
1.488262,-25.721210,-13.783562,50.591193,5.864977,-12.096565,6.938809
1.490262,-25.552168,-11.478244,49.005213,5.862875,-12.089930,6.648198
1.492262,-24.359058,-9.054098,48.135826,5.723360,-12.067980,6.372585
1.494262,-23.623331,-6.270609,47.071268,5.496038,-12.056933,6.415825
1.496262,-23.574572,-5.049261,46.308181,5.301086,-12.051254,6.553656
1.498262,-24.023380,-5.482811,45.499270,4.974748,-12.045340,6.794571
1.500262,-24.482122,-7.084241,44.966014,4.821792,-12.034589,6.876127
1.502262,-24.817711,-9.273425,44.394597,4.571208,-12.002548,6.885446
1.504262,-24.068898,-11.073304,44.149565,4.413072,-11.965583,6.735273
1.506262,-22.802205,-12.244068,43.968752,4.314451,-11.941316,6.558775
1.508262,-21.152957,-11.754202,44.285019,4.186096,-11.904112,6.227930
1.510262,-18.387011,-10.583971,45.183081,4.120659,-11.891104,6.077517
1.512262,-15.543921,-8.678122,46.164754,3.960333,-11.890243,5.870384
1.514262,-13.230319,-6.363666,47.165138,3.799617,-11.906841,5.780043
1.516262,-11.713946,-4.893530,47.831227,3.663591,-11.928885,5.770158
1.518262,-11.321277,-3.892635,48.225515,3.493545,-11.969044,5.757755
1.520262,-11.252866,-4.016134,48.191289,3.377176,-11.996739,5.734813
1.522262,-12.142929,-4.576089,47.834404,3.239862,-12.024848,5.612015
1.524262,-13.117834,-5.235452,47.224892,3.188670,-12.030519,5.507601
1.526262,-14.433248,-5.601907,46.601750,3.110727,-12.011962,5.232210
1.528262,-15.776372,-5.979377,45.724175,3.048513,-11.967275,4.980013
1.530262,-17.789903,-6.004209,45.246847,3.005492,-11.925560,4.772272
1.532262,-17.802852,-4.431850,44.787418,2.907590,-11.841714,4.526743
1.534262,-17.653907,-3.819080,43.556971,2.840789,-11.785647,4.463788
1.536262,-17.649463,-2.524036,42.422893,2.670735,-11.678637,4.442009
1.538262,-17.901467,-1.239148,41.914037,2.471515,-11.591456,4.543541
1.540262,-17.703680,-1.003410,41.043342,2.314717,-11.526241,4.650456
1.542262,-16.836267,-1.561873,40.715537,2.070112,-11.437412,4.800455
1.544262,-16.230211,-2.736570,39.977261,1.954904,-11.395251,4.844283
1.546262,-15.655688,-3.864095,39.135922,1.741485,-11.313567,4.865906
1.548262,-14.761759,-5.048773,38.128548,1.586428,-11.241818,4.799689
1.550262,-13.353004,-5.134426,37.184964,1.477168,-11.191684,4.718742
1.552262,-12.017918,-4.655296,36.639185,1.321909,-11.114904,4.572122
1.554262,-10.362652,-3.799168,36.058689,1.240604,-11.076526,4.500882
1.556262,-8.809510,-2.492463,35.846250,1.072572,-11.003621,4.368923
1.558262,-7.586943,-1.489817,35.747184,0.924140,-10.948332,4.307239
1.560262,-6.836220,-0.424795,35.461676,0.821270,-10.913250,4.271651
1.562262,-6.423511,0.179949,35.204370,0.668876,-10.862321,4.219537
1.564262,-6.503257,0.221049,35.089826,0.602674,-10.838551,4.181202
1.566262,-6.452671,-0.017923,34.973000,0.499235,-10.786614,4.071937
1.568262,-6.760162,-0.124920,34.885859,0.441805,-10.732859,3.928409
1.570262,-6.674875,-0.253368,35.184999,0.415723,-10.691967,3.800569
1.572262,-7.996906,-0.720195,34.442704,0.382152,-10.620982,3.585164
1.574262,-8.990860,-0.814786,34.002760,0.367204,-10.573417,3.474629
1.576262,-9.051349,-0.512685,33.294242,0.326812,-10.472011,3.288878
1.578262,-9.094612,-0.861194,32.904586,0.272648,-10.388351,3.162482
1.580262,-9.845227,-0.555231,32.073208,0.230750,-10.313771,3.080219
1.582262,-10.019389,-0.530073,31.089497,0.155124,-10.188074,2.979148
1.584262,-9.887483,-0.822118,30.297998,0.113891,-10.122226,2.928420
1.586262,-9.501355,-0.420140,29.700682,0.027450,-10.000165,2.839680
1.588262,-8.915429,-0.286929,29.516143,-0.043536,-9.892155,2.757692
1.590262,-8.294022,-0.426716,29.034979,-0.091075,-9.819463,2.704456
1.592262,-7.418965,-0.196228,28.875323,-0.162574,-9.714582,2.612792
1.594262,-6.803044,0.304864,28.674627,-0.195308,-9.668762,2.565837
1.596262,-6.051923,0.449207,28.581281,-0.253203,-9.579679,2.455387
1.598262,-5.268171,0.772056,28.386697,-0.303137,-9.516175,2.347784
1.600262,-5.029489,1.055659,28.031628,-0.338859,-9.466075,2.281479
1.602262,-5.121369,1.261354,27.648811,-0.388895,-9.398173,2.174075
1.604262,-5.325738,1.309361,27.297255,-0.415005,-9.360921,2.123257
1.606262,-5.589819,1.472006,26.742761,-0.463479,-9.276054,2.022332
1.608262,-5.786280,1.498098,26.467954,-0.502072,-9.193257,1.935302
1.610262,-6.030210,1.617232,26.269208,-0.533601,-9.131229,1.869922
1.612262,-6.495244,1.733678,25.949901,-0.576527,-9.023014,1.779126
1.614262,-6.845033,2.137287,25.702031,-0.598531,-8.970031,1.737306
1.616262,-6.822178,2.332958,25.307932,-0.649256,-8.858243,1.671270
1.618262,-6.707312,1.663706,25.349583,-0.686473,-8.765345,1.623844
1.620262,-6.585264,1.889475,25.033826,-0.709765,-8.703306,1.583508
1.622262,-6.549819,1.783978,24.711064,-0.754614,-8.598803,1.525945
1.624262,-6.053038,2.006621,24.572249,-0.771423,-8.544132,1.485539
1.626262,-5.620826,1.934158,24.212830,-0.794620,-8.444384,1.397026
1.628262,-5.105395,1.661340,24.000913,-0.802459,-8.363970,1.309073
1.630262,-4.661819,1.694847,23.536619,-0.812628,-8.294088,1.245435
1.632262,-3.888902,1.804310,23.374672,-0.811583,-8.196889,1.139032
1.634262,-3.050226,1.900508,23.226063,-0.812157,-8.150276,1.087189
1.636262,-2.528717,1.766200,23.036831,-0.815467,-8.061488,0.982384
1.638262,-2.205464,1.646686,22.762651,-0.818342,-7.990298,0.904859
1.640262,-1.607469,1.533065,22.506783,-0.818586,-7.933291,0.847045
1.642262,-1.101294,1.295097,22.312723,-0.824273,-7.856405,0.759169
1.644262,-0.935120,0.738339,21.998295,-0.825118,-7.818464,0.710539
1.646262,-0.904413,0.730161,21.583853,-0.828469,-7.744192,0.615529
1.648262,-0.918186,0.618805,21.199208,-0.835278,-7.677282,0.544573
1.650262,-0.863296,0.349655,20.879122,-0.847570,-7.623562,0.497992
1.652262,-0.869258,0.396665,20.600840,-0.872853,-7.536769,0.455222
1.654262,-0.887239,0.310355,20.528969,-0.887972,-7.495447,0.440287
1.656262,-1.118810,0.308787,20.273465,-0.922193,-7.406675,0.430889
1.658262,-1.575456,0.118178,19.919494,-0.938656,-7.362145,0.429048
1.660262,-1.960970,0.002751,19.571536,-0.980408,-7.259693,0.428753
1.662262,-2.242961,-0.261782,19.350041,-1.005845,-7.172812,0.418694
1.664262,-2.338760,-0.765119,19.177498,-1.031704,-7.105465,0.403961
1.666262,-2.565986,-0.906513,18.977271,-1.060798,-6.999831,0.378351
1.668262,-2.255460,-0.824827,18.991839,-1.070840,-6.949521,0.361009
1.670262,-1.907677,-0.680756,19.130904,-1.100298,-6.840938,0.334345
1.672262,-1.685104,-0.191222,19.140328,-1.122853,-6.756626,0.315070
1.674262,-1.459527,0.035720,19.351328,-1.143052,-6.697355,0.308843
