1.383382,47.316075,0.857630,73.134321,10.574262,2.774691,29.068655
1.385382,-116.192653,139.389892,-10.973286,2.912366,-3.446841,42.829242
1.387382,-185.562500,84.472885,42.355095,4.028297,-7.872934,48.279488
1.389382,-180.342339,48.801634,101.897412,-15.527468,-0.753489,31.190492
1.391382,11.267087,3.730800,-140.487187,-11.465527,-7.542960,32.739461
1.393382,26.891354,-7.611225,-107.678755,14.503029,-12.278251,-7.127499
1.395382,-25.468553,-26.652158,-26.707542,16.216770,-11.127793,-14.356071
1.397382,-79.104475,167.313887,-14.902226,21.339251,-7.796906,-15.991852
1.399382,53.694404,164.869688,67.154305,27.159559,-10.341433,-10.581299
1.401382,137.952643,78.474784,152.048117,26.521262,-12.639226,-6.302197
1.403382,126.169149,59.270761,166.254728,19.547443,-15.284314,6.442264
1.405382,58.015845,29.471897,172.691259,17.962295,-16.082847,11.645089
1.407382,-12.184260,-123.581542,160.034148,14.162044,-17.092887,18.243722
1.409382,-89.527242,-140.593089,53.384986,9.727564,-16.846474,20.550623
1.411382,-167.368563,-118.706784,-33.561810,8.316131,-15.712784,19.551457
1.413382,-168.342865,-152.151538,-90.883747,8.004605,-13.227200,15.062371
1.415382,-141.918218,-155.260412,-76.535630,7.341543,-11.952170,13.189999
1.417382,-98.542332,-77.791078,-46.703950,5.760824,-10.025703,12.561048
1.419382,-35.010652,-10.472093,-8.381100,4.691160,-9.200259,14.584049
1.421382,19.040774,34.621171,48.408945,3.324688,-9.315527,17.691385
1.423382,54.816521,77.243443,101.556997,1.386992,-10.676550,22.715872
1.425382,72.252959,79.275465,135.908527,0.876249,-11.748925,24.552493
1.427382,66.736777,34.452340,146.222383,0.444937,-14.191689,26.008132
1.429382,51.032018,-0.825890,138.522580,0.709660,-16.126500,24.574997
1.431382,20.262067,-24.518483,116.161197,2.036205,-17.423936,21.254111
1.433382,-14.040074,-55.018758,90.814851,4.713474,-18.415538,14.849611
1.435382,-42.353579,-60.335398,65.802991,6.080001,-18.447233,11.523565
1.437382,-61.256596,-40.995715,43.089077,8.628142,-17.698211,5.795992
1.439382,-73.427297,-23.996943,24.904380,10.190128,-16.526665,2.766665
1.441382,-73.687289,-8.114917,13.854126,10.725927,-15.314703,1.759894
1.443382,-62.371506,10.344263,14.368476,10.333645,-13.712672,2.547691
1.445382,-44.181481,20.587619,24.652103,9.763040,-13.136828,3.666208
1.447382,-26.100133,18.351942,42.166345,8.174350,-12.571826,6.579972
1.449382,-12.475460,10.598028,60.527888,6.689495,-12.622474,9.007563
1.451382,-3.766346,4.117430,77.354826,5.579864,-12.963875,10.533709
1.453382,-2.243529,-4.726252,88.855807,4.356585,-13.684087,11.723089
1.455382,-5.083987,-10.505524,92.876127,3.974474,-14.046025,11.768408
1.457382,-10.832256,-9.827674,90.039599,3.550347,-14.587682,11.193971
1.459382,-17.580204,-5.905415,83.040399,3.504736,-14.768377,10.414453
1.461382,-25.527346,0.177120,73.128165,3.570282,-14.700938,9.781242
1.463382,-33.162575,5.463069,63.500438,3.708957,-14.348071,9.097018
1.465382,-38.864438,8.087060,55.669366,3.785936,-14.106683,8.853321
1.467382,-41.756816,6.350123,50.829209,3.865456,-13.611991,8.530057
1.469382,-42.140775,1.726213,49.105646,3.822047,-13.278298,8.335002
1.471382,-39.455517,-3.510439,49.733545,3.697400,-13.088420,8.192960
1.473382,-34.765684,-7.704312,51.763020,3.349654,-12.949485,8.080849
1.475382,-29.505577,-9.770228,54.823208,3.102040,-12.928659,8.082773
1.477382,-25.143678,-10.402632,56.965535,2.466564,-12.922953,8.248976
1.479382,-22.120467,-8.971316,58.541088,2.103375,-12.918771,8.384203
1.481382,-19.585715,-6.059263,59.484499,1.364526,-12.869256,8.683739
1.483382,-18.967418,-3.582621,59.225931,0.739754,-12.760559,8.880383
1.485382,-19.637637,-1.220000,58.064946,0.493538,-12.686594,8.901688
1.487382,-20.575447,1.689291,56.578712,0.171825,-12.516549,8.770817
1.489382,-21.455842,3.431726,54.950482,0.090417,-12.387652,8.486344
1.491382,-21.820407,3.860986,53.887512,0.120342,-12.307005,8.140643
1.493382,-22.003146,4.395628,52.698498,0.246413,-12.222133,7.558752
1.495382,-21.822359,3.501914,51.716838,0.321925,-12.192135,7.259252
1.497382,-21.881532,2.197332,50.776957,0.443021,-12.133917,6.697359
1.499382,-21.696276,0.761131,49.701352,0.450037,-12.066946,6.328757
1.501382,-21.366873,-0.189847,48.306938,0.363921,-11.965647,6.112387
1.503382,-21.632466,-0.609884,46.579737,0.186099,-11.808294,5.946430
1.505382,-22.131069,-1.245127,44.434459,-0.038533,-11.634725,5.892322
1.507382,-22.412707,-0.934061,42.663988,-0.426459,-11.343324,5.874419
1.509382,-22.520427,0.243306,41.287285,-0.625720,-11.190868,5.882448
1.511382,-21.693645,0.732499,41.154657,-0.991485,-10.898612,5.891938
1.513382,-20.865373,1.682175,41.057271,-1.224403,-10.698689,5.836297
